FECHA_RESULTADO,DEPARTAMENTO,SEXO,casos_positivos
2020-12-09,ANCASH,FEMENINO,26
2020-12-09,ANCASH,MASCULINO,22
2020-12-09,APURIMAC,FEMENINO,7
2020-12-09,APURIMAC,MASCULINO,10
2020-12-09,AREQUIPA,FEMENINO,54
2020-12-09,AREQUIPA,MASCULINO,41
2020-12-09,AYACUCHO,FEMENINO,10
2020-12-09,AYACUCHO,MASCULINO,8
2020-12-09,CAJAMARCA,FEMENINO,26
2020-12-09,CAJAMARCA,MASCULINO,19
2020-12-09,CALLAO,FEMENINO,41
2020-12-09,CALLAO,MASCULINO,26
2020-12-09,CUSCO,FEMENINO,17
2020-12-09,CUSCO,MASCULINO,9
2020-12-09,HUANCAVELICA,FEMENINO,3
2020-12-09,HUANCAVELICA,MASCULINO,2
2020-12-09,HUANUCO,FEMENINO,67
2020-12-09,HUANUCO,MASCULINO,53
2020-12-09,ICA,FEMENINO,30
2020-12-09,ICA,MASCULINO,26
2020-12-09,JUNIN,FEMENINO,76
2020-12-09,JUNIN,MASCULINO,78
2020-12-09,LA LIBERTAD,FEMENINO,29
2020-12-09,LA LIBERTAD,MASCULINO,34
2020-12-09,LAMBAYEQUE,FEMENINO,69
2020-12-09,LAMBAYEQUE,MASCULINO,57
2020-12-09,LIMA,FEMENINO,286
2020-12-09,LIMA,MASCULINO,253
2020-12-09,LORETO,FEMENINO,17
2020-12-09,LORETO,MASCULINO,14
2020-12-09,MADRE DE DIOS,FEMENINO,3
2020-12-09,MADRE DE DIOS,MASCULINO,4
2020-12-09,MOQUEGUA,FEMENINO,9
2020-12-09,MOQUEGUA,MASCULINO,13
2020-12-09,PASCO,FEMENINO,6
2020-12-09,PASCO,MASCULINO,3
2020-12-09,PIURA,FEMENINO,31
2020-12-09,PIURA,MASCULINO,19
2020-12-09,PUNO,FEMENINO,21
2020-12-09,PUNO,MASCULINO,18
2020-12-09,SAN MARTIN,FEMENINO,24
2020-12-09,SAN MARTIN,MASCULINO,36
2020-12-09,TACNA,FEMENINO,17
2020-12-09,TACNA,MASCULINO,7
2020-12-09,TUMBES,FEMENINO,3
2020-12-09,TUMBES,MASCULINO,21
2020-12-09,UCAYALI,FEMENINO,14
2020-12-09,UCAYALI,MASCULINO,11
2020-12-10,AMAZONAS,FEMENINO,15
2020-12-10,AMAZONAS,MASCULINO,8
2020-12-10,ANCASH,FEMENINO,41
2020-12-10,ANCASH,MASCULINO,21
2020-12-10,APURIMAC,FEMENINO,12
2020-12-10,APURIMAC,MASCULINO,16
2020-12-10,AREQUIPA,FEMENINO,22
2020-12-10,AREQUIPA,MASCULINO,20
2020-12-10,AYACUCHO,FEMENINO,12
2020-12-10,AYACUCHO,MASCULINO,12
2020-12-10,CAJAMARCA,FEMENINO,36
2020-12-10,CAJAMARCA,MASCULINO,21
2020-12-10,CALLAO,FEMENINO,46
2020-12-10,CALLAO,MASCULINO,45
2020-12-10,CUSCO,FEMENINO,19
2020-12-10,CUSCO,MASCULINO,12
2020-12-10,HUANCAVELICA,FEMENINO,5
2020-12-10,HUANCAVELICA,MASCULINO,2
2020-12-10,HUANUCO,FEMENINO,18
2020-12-10,HUANUCO,MASCULINO,16
2020-12-10,ICA,FEMENINO,25
2020-12-10,ICA,MASCULINO,13
2020-12-10,JUNIN,FEMENINO,78
2020-12-10,JUNIN,MASCULINO,35
2020-12-10,LA LIBERTAD,FEMENINO,21
2020-12-10,LA LIBERTAD,MASCULINO,16
2020-12-10,LAMBAYEQUE,FEMENINO,69
2020-12-10,LAMBAYEQUE,MASCULINO,54
2020-12-10,LIMA,FEMENINO,200
2020-12-10,LIMA,MASCULINO,221
2020-12-10,LORETO,FEMENINO,53
2020-12-10,LORETO,MASCULINO,55
2020-12-10,MADRE DE DIOS,FEMENINO,1
2020-12-10,MADRE DE DIOS,MASCULINO,6
2020-12-10,MOQUEGUA,FEMENINO,18
2020-12-10,MOQUEGUA,MASCULINO,10
2020-12-10,PASCO,FEMENINO,4
2020-12-10,PASCO,MASCULINO,4
2020-12-10,PIURA,FEMENINO,36
2020-12-10,PIURA,MASCULINO,32
2020-12-10,PUNO,FEMENINO,30
2020-12-10,PUNO,MASCULINO,16
2020-12-10,SAN MARTIN,FEMENINO,25
2020-12-10,SAN MARTIN,MASCULINO,23
2020-12-10,TACNA,FEMENINO,17
2020-12-10,TACNA,MASCULINO,9
2020-12-10,TUMBES,FEMENINO,12
2020-12-10,TUMBES,MASCULINO,14
2020-12-10,UCAYALI,FEMENINO,19
2020-12-10,UCAYALI,MASCULINO,12
2020-12-11,AMAZONAS,FEMENINO,8
2020-12-11,AMAZONAS,MASCULINO,15
2020-12-11,ANCASH,FEMENINO,36
2020-12-11,ANCASH,MASCULINO,35
2020-12-11,APURIMAC,FEMENINO,20
2020-12-11,APURIMAC,MASCULINO,14
2020-12-11,AREQUIPA,FEMENINO,38
2020-12-11,AREQUIPA,MASCULINO,47
2020-12-11,AYACUCHO,FEMENINO,18
2020-12-11,AYACUCHO,MASCULINO,10
2020-12-11,CAJAMARCA,FEMENINO,11
2020-12-11,CAJAMARCA,MASCULINO,23
2020-12-11,CALLAO,FEMENINO,34
2020-12-11,CALLAO,MASCULINO,42
2020-12-11,CUSCO,FEMENINO,20
2020-12-11,CUSCO,MASCULINO,34
2020-12-11,HUANCAVELICA,FEMENINO,6
2020-12-11,HUANCAVELICA,MASCULINO,1
2020-12-11,HUANUCO,FEMENINO,17
2020-12-11,HUANUCO,MASCULINO,11
2020-12-11,ICA,FEMENINO,24
2020-12-11,ICA,MASCULINO,18
2020-12-11,JUNIN,FEMENINO,84
2020-12-11,JUNIN,MASCULINO,48
2020-12-11,LA LIBERTAD,FEMENINO,28
2020-12-11,LA LIBERTAD,MASCULINO,23
2020-12-11,LAMBAYEQUE,FEMENINO,93
2020-12-11,LAMBAYEQUE,MASCULINO,67
2020-12-11,LIMA,FEMENINO,306
2020-12-11,LIMA,MASCULINO,266
2020-12-11,LORETO,FEMENINO,18
2020-12-11,LORETO,MASCULINO,14
2020-12-11,MADRE DE DIOS,FEMENINO,7
2020-12-11,MADRE DE DIOS,MASCULINO,3
2020-12-11,MOQUEGUA,FEMENINO,14
2020-12-11,MOQUEGUA,MASCULINO,11
2020-12-11,PASCO,FEMENINO,3
2020-12-11,PASCO,MASCULINO,6
2020-12-11,PIURA,FEMENINO,38
2020-12-11,PIURA,MASCULINO,34
2020-12-11,PUNO,FEMENINO,24
2020-12-11,PUNO,MASCULINO,20
2020-12-11,SAN MARTIN,FEMENINO,47
2020-12-11,SAN MARTIN,MASCULINO,42
2020-12-11,TACNA,FEMENINO,19
2020-12-11,TACNA,MASCULINO,11
2020-12-11,TUMBES,FEMENINO,5
2020-12-11,TUMBES,MASCULINO,11
2020-12-11,UCAYALI,FEMENINO,24
2020-12-11,UCAYALI,MASCULINO,12
2020-12-12,AMAZONAS,FEMENINO,8
2020-12-12,AMAZONAS,MASCULINO,6
2020-12-12,ANCASH,FEMENINO,24
2020-12-12,ANCASH,MASCULINO,22
2020-12-12,APURIMAC,FEMENINO,5
2020-12-12,APURIMAC,MASCULINO,9
2020-12-12,AREQUIPA,FEMENINO,19
2020-12-12,AREQUIPA,MASCULINO,25
2020-12-12,AYACUCHO,FEMENINO,16
2020-12-12,AYACUCHO,MASCULINO,8
2020-12-12,CAJAMARCA,FEMENINO,24
2020-12-12,CAJAMARCA,MASCULINO,11
2020-12-12,CALLAO,FEMENINO,36
2020-12-12,CALLAO,MASCULINO,38
2020-12-12,CUSCO,FEMENINO,28
2020-12-12,CUSCO,MASCULINO,22
2020-12-12,HUANCAVELICA,FEMENINO,1
2020-12-12,HUANUCO,FEMENINO,29
2020-12-12,HUANUCO,MASCULINO,32
2020-12-12,ICA,FEMENINO,23
2020-12-12,ICA,MASCULINO,11
2020-12-12,JUNIN,FEMENINO,33
2020-12-12,JUNIN,MASCULINO,17
2020-12-12,LA LIBERTAD,FEMENINO,21
2020-12-12,LA LIBERTAD,MASCULINO,27
2020-12-12,LAMBAYEQUE,FEMENINO,20
2020-12-12,LAMBAYEQUE,MASCULINO,19
2020-12-12,LIMA,FEMENINO,300
2020-12-12,LIMA,MASCULINO,281
2020-12-12,LORETO,FEMENINO,9
2020-12-12,LORETO,MASCULINO,9
2020-12-12,MADRE DE DIOS,FEMENINO,2
2020-12-12,MADRE DE DIOS,MASCULINO,1
2020-12-12,MOQUEGUA,FEMENINO,12
2020-12-12,MOQUEGUA,MASCULINO,5
2020-12-12,PASCO,FEMENINO,6
2020-12-12,PASCO,MASCULINO,8
2020-12-12,PIURA,FEMENINO,28
2020-12-12,PIURA,MASCULINO,48
2020-12-12,PUNO,FEMENINO,18
2020-12-12,PUNO,MASCULINO,10
2020-12-12,SAN MARTIN,FEMENINO,31
2020-12-12,SAN MARTIN,MASCULINO,37
2020-12-12,TACNA,FEMENINO,12
2020-12-12,TACNA,MASCULINO,4
2020-12-12,TUMBES,FEMENINO,4
2020-12-12,TUMBES,MASCULINO,7
2020-12-12,UCAYALI,FEMENINO,24
2020-12-12,UCAYALI,MASCULINO,15
2020-12-13,AMAZONAS,FEMENINO,9
2020-12-13,AMAZONAS,MASCULINO,1
2020-12-13,ANCASH,FEMENINO,79
2020-12-13,ANCASH,MASCULINO,57
2020-12-13,APURIMAC,FEMENINO,12
2020-12-13,APURIMAC,MASCULINO,6
2020-12-13,AREQUIPA,FEMENINO,8
2020-12-13,AREQUIPA,MASCULINO,12
2020-12-13,AYACUCHO,FEMENINO,7
2020-12-13,AYACUCHO,MASCULINO,3
2020-12-13,CAJAMARCA,FEMENINO,8
2020-12-13,CAJAMARCA,MASCULINO,6
2020-12-13,CALLAO,FEMENINO,23
2020-12-13,CALLAO,MASCULINO,29
2020-12-13,CUSCO,FEMENINO,5
2020-12-13,CUSCO,MASCULINO,3
2020-12-13,HUANCAVELICA,FEMENINO,11
2020-12-13,HUANCAVELICA,MASCULINO,4
2020-12-13,HUANUCO,FEMENINO,19
2020-12-13,HUANUCO,MASCULINO,25
2020-12-13,ICA,FEMENINO,22
2020-12-13,ICA,MASCULINO,10
2020-12-13,JUNIN,FEMENINO,18
2020-12-13,JUNIN,MASCULINO,14
2020-12-13,LA LIBERTAD,FEMENINO,31
2020-12-13,LA LIBERTAD,MASCULINO,38
2020-12-13,LAMBAYEQUE,FEMENINO,8
2020-12-13,LAMBAYEQUE,MASCULINO,8
2020-12-13,LIMA,FEMENINO,213
2020-12-13,LIMA,MASCULINO,190
2020-12-13,LORETO,FEMENINO,3
2020-12-13,LORETO,MASCULINO,2
2020-12-13,MADRE DE DIOS,FEMENINO,1
2020-12-13,MOQUEGUA,FEMENINO,8
2020-12-13,MOQUEGUA,MASCULINO,11
2020-12-13,PASCO,FEMENINO,8
2020-12-13,PASCO,MASCULINO,5
2020-12-13,PIURA,FEMENINO,17
2020-12-13,PIURA,MASCULINO,17
2020-12-13,PUNO,FEMENINO,15
2020-12-13,PUNO,MASCULINO,5
2020-12-13,SAN MARTIN,FEMENINO,17
2020-12-13,SAN MARTIN,MASCULINO,11
2020-12-13,TACNA,FEMENINO,1
2020-12-13,TACNA,MASCULINO,1
2020-12-13,TUMBES,FEMENINO,1
2020-12-13,TUMBES,MASCULINO,2
2020-12-13,UCAYALI,FEMENINO,13
2020-12-13,UCAYALI,MASCULINO,8
2020-12-14,AMAZONAS,FEMENINO,5
2020-12-14,AMAZONAS,MASCULINO,3
2020-12-14,ANCASH,FEMENINO,22
2020-12-14,ANCASH,MASCULINO,16
2020-12-14,APURIMAC,FEMENINO,27
2020-12-14,APURIMAC,MASCULINO,29
2020-12-14,AREQUIPA,FEMENINO,37
2020-12-14,AREQUIPA,MASCULINO,29
2020-12-14,AYACUCHO,FEMENINO,17
2020-12-14,AYACUCHO,MASCULINO,10
2020-12-14,CAJAMARCA,FEMENINO,18
2020-12-14,CAJAMARCA,MASCULINO,17
2020-12-14,CALLAO,FEMENINO,62
2020-12-14,CALLAO,MASCULINO,44
2020-12-14,CUSCO,FEMENINO,32
2020-12-14,CUSCO,MASCULINO,15
2020-12-14,HUANCAVELICA,FEMENINO,3
2020-12-14,HUANCAVELICA,MASCULINO,1
2020-12-14,HUANUCO,FEMENINO,13
2020-12-14,HUANUCO,MASCULINO,14
2020-12-14,ICA,FEMENINO,10
2020-12-14,ICA,MASCULINO,10
2020-12-14,JUNIN,FEMENINO,49
2020-12-14,JUNIN,MASCULINO,46
2020-12-14,LA LIBERTAD,FEMENINO,26
2020-12-14,LA LIBERTAD,MASCULINO,32
2020-12-14,LAMBAYEQUE,FEMENINO,28
2020-12-14,LAMBAYEQUE,MASCULINO,29
2020-12-14,LIMA,FEMENINO,253
2020-12-14,LIMA,MASCULINO,211
2020-12-14,LORETO,FEMENINO,43
2020-12-14,LORETO,MASCULINO,23
2020-12-14,MADRE DE DIOS,FEMENINO,8
2020-12-14,MADRE DE DIOS,MASCULINO,12
2020-12-14,MOQUEGUA,FEMENINO,18
2020-12-14,MOQUEGUA,MASCULINO,21
2020-12-14,PASCO,FEMENINO,6
2020-12-14,PASCO,MASCULINO,13
2020-12-14,PIURA,FEMENINO,36
2020-12-14,PIURA,MASCULINO,41
2020-12-14,PUNO,FEMENINO,17
2020-12-14,PUNO,MASCULINO,8
2020-12-14,SAN MARTIN,FEMENINO,37
2020-12-14,SAN MARTIN,MASCULINO,20
2020-12-14,TACNA,FEMENINO,24
2020-12-14,TACNA,MASCULINO,17
2020-12-14,TUMBES,FEMENINO,4
2020-12-14,TUMBES,MASCULINO,3
2020-12-14,UCAYALI,FEMENINO,24
2020-12-14,UCAYALI,MASCULINO,22
2020-12-15,AMAZONAS,FEMENINO,21
2020-12-15,AMAZONAS,MASCULINO,12
2020-12-15,ANCASH,FEMENINO,17
2020-12-15,ANCASH,MASCULINO,8
2020-12-15,APURIMAC,FEMENINO,17
2020-12-15,APURIMAC,MASCULINO,13
2020-12-15,AREQUIPA,FEMENINO,34
2020-12-15,AREQUIPA,MASCULINO,47
2020-12-15,AYACUCHO,FEMENINO,16
2020-12-15,AYACUCHO,MASCULINO,10
2020-12-15,CAJAMARCA,FEMENINO,26
2020-12-15,CAJAMARCA,MASCULINO,12
2020-12-15,CALLAO,FEMENINO,52
2020-12-15,CALLAO,MASCULINO,56
2020-12-15,CUSCO,FEMENINO,38
2020-12-15,CUSCO,MASCULINO,28
2020-12-15,HUANCAVELICA,FEMENINO,4
2020-12-15,HUANCAVELICA,MASCULINO,8
2020-12-15,HUANUCO,FEMENINO,11
2020-12-15,HUANUCO,MASCULINO,14
2020-12-15,ICA,FEMENINO,24
2020-12-15,ICA,MASCULINO,31
2020-12-15,JUNIN,FEMENINO,64
2020-12-15,JUNIN,MASCULINO,47
2020-12-15,LA LIBERTAD,FEMENINO,44
2020-12-15,LA LIBERTAD,MASCULINO,33
2020-12-15,LAMBAYEQUE,FEMENINO,97
2020-12-15,LAMBAYEQUE,MASCULINO,51
2020-12-15,LIMA,FEMENINO,248
2020-12-15,LIMA,MASCULINO,226
2020-12-15,LORETO,FEMENINO,43
2020-12-15,LORETO,MASCULINO,20
2020-12-15,MADRE DE DIOS,FEMENINO,2
2020-12-15,MADRE DE DIOS,MASCULINO,1
2020-12-15,MOQUEGUA,FEMENINO,12
2020-12-15,MOQUEGUA,MASCULINO,16
2020-12-15,PASCO,FEMENINO,9
2020-12-15,PASCO,MASCULINO,8
2020-12-15,PIURA,FEMENINO,39
2020-12-15,PIURA,MASCULINO,45
2020-12-15,PUNO,FEMENINO,13
2020-12-15,PUNO,MASCULINO,14
2020-12-15,SAN MARTIN,FEMENINO,44
2020-12-15,SAN MARTIN,MASCULINO,27
2020-12-15,TACNA,FEMENINO,16
2020-12-15,TACNA,MASCULINO,9
2020-12-15,TUMBES,FEMENINO,8
2020-12-15,TUMBES,MASCULINO,5
2020-12-15,UCAYALI,FEMENINO,40
2020-12-15,UCAYALI,MASCULINO,21
2020-12-16,AMAZONAS,FEMENINO,6
2020-12-16,AMAZONAS,MASCULINO,8
2020-12-16,ANCASH,FEMENINO,42
2020-12-16,ANCASH,MASCULINO,44
2020-12-16,APURIMAC,FEMENINO,22
2020-12-16,APURIMAC,MASCULINO,15
2020-12-16,AREQUIPA,FEMENINO,46
2020-12-16,AREQUIPA,MASCULINO,55
2020-12-16,AYACUCHO,FEMENINO,17
2020-12-16,AYACUCHO,MASCULINO,9
2020-12-16,CAJAMARCA,FEMENINO,13
2020-12-16,CAJAMARCA,MASCULINO,16
2020-12-16,CALLAO,FEMENINO,51
2020-12-16,CALLAO,MASCULINO,43
2020-12-16,CUSCO,FEMENINO,46
2020-12-16,CUSCO,MASCULINO,43
2020-12-16,HUANCAVELICA,FEMENINO,2
2020-12-16,HUANCAVELICA,MASCULINO,4
2020-12-16,HUANUCO,FEMENINO,21
2020-12-16,HUANUCO,MASCULINO,18
2020-12-16,ICA,FEMENINO,4
2020-12-16,ICA,MASCULINO,6
2020-12-16,JUNIN,FEMENINO,76
2020-12-16,JUNIN,MASCULINO,44
2020-12-16,LA LIBERTAD,FEMENINO,38
2020-12-16,LA LIBERTAD,MASCULINO,26
2020-12-16,LAMBAYEQUE,FEMENINO,53
2020-12-16,LAMBAYEQUE,MASCULINO,53
2020-12-16,LIMA,FEMENINO,316
2020-12-16,LIMA,MASCULINO,256
2020-12-16,LORETO,FEMENINO,18
2020-12-16,LORETO,MASCULINO,23
2020-12-16,MADRE DE DIOS,FEMENINO,7
2020-12-16,MOQUEGUA,FEMENINO,12
2020-12-16,MOQUEGUA,MASCULINO,19
2020-12-16,PASCO,FEMENINO,11
2020-12-16,PASCO,MASCULINO,4
2020-12-16,PIURA,FEMENINO,43
2020-12-16,PIURA,MASCULINO,40
2020-12-16,PUNO,FEMENINO,24
2020-12-16,PUNO,MASCULINO,11
2020-12-16,SAN MARTIN,FEMENINO,57
2020-12-16,SAN MARTIN,MASCULINO,36
2020-12-16,TACNA,FEMENINO,10
2020-12-16,TACNA,MASCULINO,7
2020-12-16,TUMBES,FEMENINO,4
2020-12-16,TUMBES,MASCULINO,4
2020-12-16,UCAYALI,FEMENINO,14
2020-12-16,UCAYALI,MASCULINO,14
2020-12-17,AMAZONAS,FEMENINO,10
2020-12-17,AMAZONAS,MASCULINO,2
2020-12-17,ANCASH,FEMENINO,9
2020-12-17,ANCASH,MASCULINO,1
2020-12-17,APURIMAC,FEMENINO,34
2020-12-17,APURIMAC,MASCULINO,28
2020-12-17,AREQUIPA,FEMENINO,12
2020-12-17,AREQUIPA,MASCULINO,21
2020-12-17,AYACUCHO,FEMENINO,7
2020-12-17,AYACUCHO,MASCULINO,9
2020-12-17,CAJAMARCA,FEMENINO,23
2020-12-17,CAJAMARCA,MASCULINO,19
2020-12-17,CALLAO,FEMENINO,49
2020-12-17,CALLAO,MASCULINO,49
2020-12-17,CUSCO,FEMENINO,24
2020-12-17,CUSCO,MASCULINO,32
2020-12-17,HUANCAVELICA,FEMENINO,3
2020-12-17,HUANCAVELICA,MASCULINO,5
2020-12-17,HUANUCO,FEMENINO,37
2020-12-17,HUANUCO,MASCULINO,26
2020-12-17,ICA,FEMENINO,19
2020-12-17,ICA,MASCULINO,20
2020-12-17,JUNIN,FEMENINO,92
2020-12-17,JUNIN,MASCULINO,34
2020-12-17,LA LIBERTAD,FEMENINO,20
2020-12-17,LA LIBERTAD,MASCULINO,20
2020-12-17,LAMBAYEQUE,FEMENINO,43
2020-12-17,LAMBAYEQUE,MASCULINO,30
2020-12-17,LIMA,FEMENINO,389
2020-12-17,LIMA,MASCULINO,343
2020-12-17,LORETO,FEMENINO,28
2020-12-17,LORETO,MASCULINO,14
2020-12-17,MADRE DE DIOS,FEMENINO,6
2020-12-17,MADRE DE DIOS,MASCULINO,5
2020-12-17,MOQUEGUA,FEMENINO,4
2020-12-17,MOQUEGUA,MASCULINO,9
2020-12-17,PASCO,FEMENINO,13
2020-12-17,PASCO,MASCULINO,5
2020-12-17,PIURA,FEMENINO,55
2020-12-17,PIURA,MASCULINO,43
2020-12-17,PUNO,FEMENINO,22
2020-12-17,PUNO,MASCULINO,14
2020-12-17,SAN MARTIN,FEMENINO,43
2020-12-17,SAN MARTIN,MASCULINO,29
2020-12-17,TACNA,FEMENINO,13
2020-12-17,TACNA,MASCULINO,10
2020-12-17,TUMBES,FEMENINO,4
2020-12-17,TUMBES,MASCULINO,7
2020-12-17,UCAYALI,FEMENINO,29
2020-12-17,UCAYALI,MASCULINO,18
2020-12-18,AMAZONAS,FEMENINO,4
2020-12-18,AMAZONAS,MASCULINO,6
2020-12-18,ANCASH,FEMENINO,64
2020-12-18,ANCASH,MASCULINO,62
2020-12-18,APURIMAC,FEMENINO,15
2020-12-18,APURIMAC,MASCULINO,14
2020-12-18,AREQUIPA,FEMENINO,42
2020-12-18,AREQUIPA,MASCULINO,36
2020-12-18,AYACUCHO,FEMENINO,13
2020-12-18,AYACUCHO,MASCULINO,15
2020-12-18,CAJAMARCA,FEMENINO,20
2020-12-18,CAJAMARCA,MASCULINO,10
2020-12-18,CALLAO,FEMENINO,40
2020-12-18,CALLAO,MASCULINO,25
2020-12-18,CUSCO,FEMENINO,63
2020-12-18,CUSCO,MASCULINO,74
2020-12-18,HUANCAVELICA,FEMENINO,3
2020-12-18,HUANCAVELICA,MASCULINO,2
2020-12-18,HUANUCO,FEMENINO,10
2020-12-18,HUANUCO,MASCULINO,12
2020-12-18,ICA,FEMENINO,27
2020-12-18,ICA,MASCULINO,14
2020-12-18,JUNIN,FEMENINO,52
2020-12-18,JUNIN,MASCULINO,36
2020-12-18,LA LIBERTAD,FEMENINO,42
2020-12-18,LA LIBERTAD,MASCULINO,32
2020-12-18,LAMBAYEQUE,FEMENINO,47
2020-12-18,LAMBAYEQUE,MASCULINO,44
2020-12-18,LIMA,FEMENINO,277
2020-12-18,LIMA,MASCULINO,234
2020-12-18,LORETO,FEMENINO,18
2020-12-18,LORETO,MASCULINO,16
2020-12-18,MADRE DE DIOS,FEMENINO,7
2020-12-18,MADRE DE DIOS,MASCULINO,3
2020-12-18,MOQUEGUA,FEMENINO,19
2020-12-18,MOQUEGUA,MASCULINO,12
2020-12-18,PASCO,FEMENINO,11
2020-12-18,PASCO,MASCULINO,6
2020-12-18,PIURA,FEMENINO,49
2020-12-18,PIURA,MASCULINO,38
2020-12-18,PUNO,FEMENINO,14
2020-12-18,PUNO,MASCULINO,16
2020-12-18,SAN MARTIN,FEMENINO,19
2020-12-18,SAN MARTIN,MASCULINO,12
2020-12-18,TACNA,FEMENINO,11
2020-12-18,TACNA,MASCULINO,3
2020-12-18,TUMBES,FEMENINO,4
2020-12-18,TUMBES,MASCULINO,8
2020-12-18,UCAYALI,FEMENINO,13
2020-12-18,UCAYALI,MASCULINO,8
2020-12-19,AMAZONAS,MASCULINO,2
2020-12-19,ANCASH,FEMENINO,39
2020-12-19,ANCASH,MASCULINO,27
2020-12-19,APURIMAC,FEMENINO,9
2020-12-19,APURIMAC,MASCULINO,14
2020-12-19,AREQUIPA,FEMENINO,42
2020-12-19,AREQUIPA,MASCULINO,43
2020-12-19,AYACUCHO,FEMENINO,12
2020-12-19,AYACUCHO,MASCULINO,7
2020-12-19,CAJAMARCA,FEMENINO,15
2020-12-19,CAJAMARCA,MASCULINO,8
2020-12-19,CALLAO,FEMENINO,44
2020-12-19,CALLAO,MASCULINO,28
2020-12-19,CUSCO,FEMENINO,31
2020-12-19,CUSCO,MASCULINO,24
2020-12-19,HUANCAVELICA,MASCULINO,2
2020-12-19,HUANUCO,FEMENINO,9
2020-12-19,HUANUCO,MASCULINO,11
2020-12-19,ICA,FEMENINO,15
2020-12-19,ICA,MASCULINO,19
2020-12-19,JUNIN,FEMENINO,47
2020-12-19,JUNIN,MASCULINO,42
2020-12-19,LA LIBERTAD,FEMENINO,23
2020-12-19,LA LIBERTAD,MASCULINO,14
2020-12-19,LAMBAYEQUE,FEMENINO,14
2020-12-19,LAMBAYEQUE,MASCULINO,12
2020-12-19,LIMA,FEMENINO,259
2020-12-19,LIMA,MASCULINO,229
2020-12-19,LORETO,FEMENINO,17
2020-12-19,LORETO,MASCULINO,15
2020-12-19,MADRE DE DIOS,FEMENINO,3
2020-12-19,MADRE DE DIOS,MASCULINO,12
2020-12-19,MOQUEGUA,FEMENINO,7
2020-12-19,MOQUEGUA,MASCULINO,10
2020-12-19,PASCO,FEMENINO,6
2020-12-19,PASCO,MASCULINO,6
2020-12-19,PIURA,FEMENINO,35
2020-12-19,PIURA,MASCULINO,19
2020-12-19,PUNO,FEMENINO,10
2020-12-19,PUNO,MASCULINO,7
2020-12-19,SAN MARTIN,FEMENINO,28
2020-12-19,SAN MARTIN,MASCULINO,16
2020-12-19,TACNA,FEMENINO,10
2020-12-19,TACNA,MASCULINO,10
2020-12-19,TUMBES,FEMENINO,6
2020-12-19,TUMBES,MASCULINO,3
2020-12-19,UCAYALI,FEMENINO,8
2020-12-19,UCAYALI,MASCULINO,16
2020-12-20,AMAZONAS,FEMENINO,1
2020-12-20,AMAZONAS,MASCULINO,3
2020-12-20,ANCASH,FEMENINO,4
2020-12-20,ANCASH,MASCULINO,2
2020-12-20,APURIMAC,FEMENINO,8
2020-12-20,APURIMAC,MASCULINO,8
2020-12-20,AREQUIPA,FEMENINO,13
2020-12-20,AREQUIPA,MASCULINO,14
2020-12-20,AYACUCHO,FEMENINO,4
2020-12-20,AYACUCHO,MASCULINO,4
2020-12-20,CAJAMARCA,FEMENINO,14
2020-12-20,CAJAMARCA,MASCULINO,10
2020-12-20,CALLAO,FEMENINO,11
2020-12-20,CALLAO,MASCULINO,9
2020-12-20,CUSCO,FEMENINO,9
2020-12-20,CUSCO,MASCULINO,4
2020-12-20,HUANCAVELICA,FEMENINO,2
2020-12-20,HUANCAVELICA,MASCULINO,1
2020-12-20,HUANUCO,FEMENINO,47
2020-12-20,HUANUCO,MASCULINO,39
2020-12-20,ICA,FEMENINO,13
2020-12-20,ICA,MASCULINO,8
2020-12-20,JUNIN,FEMENINO,18
2020-12-20,JUNIN,MASCULINO,16
2020-12-20,LA LIBERTAD,FEMENINO,10
2020-12-20,LA LIBERTAD,MASCULINO,12
2020-12-20,LAMBAYEQUE,FEMENINO,16
2020-12-20,LAMBAYEQUE,MASCULINO,18
2020-12-20,LIMA,FEMENINO,208
2020-12-20,LIMA,MASCULINO,206
2020-12-20,LORETO,FEMENINO,19
2020-12-20,LORETO,MASCULINO,9
2020-12-20,MADRE DE DIOS,FEMENINO,2
2020-12-20,MADRE DE DIOS,MASCULINO,2
2020-12-20,MOQUEGUA,FEMENINO,6
2020-12-20,MOQUEGUA,MASCULINO,10
2020-12-20,PASCO,FEMENINO,1
2020-12-20,PASCO,MASCULINO,2
2020-12-20,PIURA,FEMENINO,22
2020-12-20,PIURA,MASCULINO,15
2020-12-20,PUNO,FEMENINO,14
2020-12-20,PUNO,MASCULINO,7
2020-12-20,SAN MARTIN,FEMENINO,19
2020-12-20,SAN MARTIN,MASCULINO,6
2020-12-20,TACNA,FEMENINO,1
2020-12-20,TACNA,MASCULINO,1
2020-12-20,TUMBES,FEMENINO,1
2020-12-20,TUMBES,MASCULINO,1
2020-12-20,UCAYALI,FEMENINO,9
2020-12-20,UCAYALI,MASCULINO,1
2020-12-21,AMAZONAS,FEMENINO,13
2020-12-21,AMAZONAS,MASCULINO,21
2020-12-21,ANCASH,FEMENINO,77
2020-12-21,ANCASH,MASCULINO,72
2020-12-21,APURIMAC,FEMENINO,9
2020-12-21,APURIMAC,MASCULINO,12
2020-12-21,AREQUIPA,FEMENINO,45
2020-12-21,AREQUIPA,MASCULINO,37
2020-12-21,AYACUCHO,FEMENINO,8
2020-12-21,AYACUCHO,MASCULINO,15
2020-12-21,CAJAMARCA,FEMENINO,19
