FECHA_FALLECIMIENTO,DEPARTAMENTO,SEXO,defunciones
2020-11-20,CAJAMARCA,MASCULINO,4
2020-11-20,CAJAMARCA,FEMENINO,1
2020-11-20,CALLAO,MASCULINO,4
2020-11-20,HUANUCO,MASCULINO,4
2020-11-20,ICA,MASCULINO,3
2020-11-20,ICA,FEMENINO,1
2020-11-20,JUNIN,MASCULINO,1
2020-11-20,JUNIN,FEMENINO,2
2020-11-20,LA LIBERTAD,MASCULINO,9
2020-11-20,LA LIBERTAD,FEMENINO,2
2020-11-20,LAMBAYEQUE,MASCULINO,3
2020-11-20,LAMBAYEQUE,FEMENINO,2
2020-11-20,LIMA,MASCULINO,32
2020-11-20,LIMA,FEMENINO,17
2020-11-20,LORETO,MASCULINO,1
2020-11-20,LORETO,FEMENINO,1
2020-11-20,MOQUEGUA,MASCULINO,1
2020-11-20,PIURA,MASCULINO,5
2020-11-20,PIURA,FEMENINO,5
2020-11-20,PUNO,MASCULINO,2
2020-11-20,PUNO,FEMENINO,1
2020-11-20,TUMBES,MASCULINO,2
2020-11-20,UCAYALI,MASCULINO,2
2020-11-21,AMAZONAS,MASCULINO,1
2020-11-21,ANCASH,MASCULINO,2
2020-11-21,ANCASH,FEMENINO,1
2020-11-21,AREQUIPA,MASCULINO,1
2020-11-21,AREQUIPA,FEMENINO,1
2020-11-21,AYACUCHO,MASCULINO,3
2020-11-21,AYACUCHO,FEMENINO,2
2020-11-21,CALLAO,MASCULINO,3
2020-11-21,CUSCO,FEMENINO,2
2020-11-21,HUANCAVELICA,MASCULINO,1
2020-11-21,HUANCAVELICA,FEMENINO,1
2020-11-21,HUANUCO,FEMENINO,2
2020-11-21,ICA,MASCULINO,6
2020-11-21,ICA,FEMENINO,2
2020-11-21,JUNIN,MASCULINO,1
2020-11-21,JUNIN,FEMENINO,2
2020-11-21,LA LIBERTAD,MASCULINO,4
2020-11-21,LA LIBERTAD,FEMENINO,2
2020-11-21,LAMBAYEQUE,MASCULINO,3
2020-11-21,LAMBAYEQUE,FEMENINO,4
2020-11-21,LIMA,MASCULINO,26
2020-11-21,LIMA,FEMENINO,25
2020-11-21,LORETO,MASCULINO,1
2020-11-21,MOQUEGUA,MASCULINO,2
2020-11-21,PIURA,MASCULINO,7
2020-11-21,PIURA,FEMENINO,3
2020-11-21,PUNO,MASCULINO,1
2020-11-21,SAN MARTIN,MASCULINO,1
2020-11-21,SAN MARTIN,FEMENINO,1
2020-11-21,TUMBES,MASCULINO,2
2020-11-21,UCAYALI,MASCULINO,1
2020-11-21,UCAYALI,FEMENINO,1
2020-11-22,AMAZONAS,MASCULINO,1
2020-11-22,ANCASH,MASCULINO,3
2020-11-22,ANCASH,FEMENINO,1
2020-11-22,AREQUIPA,MASCULINO,1
2020-11-22,CAJAMARCA,FEMENINO,3
2020-11-22,CALLAO,FEMENINO,2
2020-11-22,HUANCAVELICA,FEMENINO,1
2020-11-22,HUANUCO,MASCULINO,1
2020-11-22,HUANUCO,FEMENINO,1
2020-11-22,ICA,MASCULINO,3
2020-11-22,ICA,FEMENINO,3
2020-11-22,JUNIN,MASCULINO,1
2020-11-22,JUNIN,FEMENINO,1
2020-11-22,LA LIBERTAD,MASCULINO,4
2020-11-22,LA LIBERTAD,FEMENINO,2
2020-11-22,LAMBAYEQUE,MASCULINO,5
2020-11-22,LAMBAYEQUE,FEMENINO,1
2020-11-22,LIMA,MASCULINO,19
2020-11-22,LIMA,FEMENINO,16
2020-11-22,LORETO,MASCULINO,1
2020-11-22,MADRE DE DIOS,FEMENINO,1
2020-11-22,PASCO,MASCULINO,2
2020-11-22,PIURA,MASCULINO,10
2020-11-22,PIURA,FEMENINO,5
2020-11-22,SAN MARTIN,MASCULINO,1
2020-11-22,TUMBES,MASCULINO,1
2020-11-22,UCAYALI,FEMENINO,1
2020-11-23,AMAZONAS,MASCULINO,1
2020-11-23,AMAZONAS,FEMENINO,1
2020-11-23,ANCASH,MASCULINO,1
2020-11-23,APURIMAC,MASCULINO,2
2020-11-23,APURIMAC,FEMENINO,2
2020-11-23,AREQUIPA,MASCULINO,3
2020-11-23,AREQUIPA,FEMENINO,2
2020-11-23,AYACUCHO,FEMENINO,1
2020-11-23,CAJAMARCA,MASCULINO,3
2020-11-23,CAJAMARCA,FEMENINO,1
2020-11-23,CALLAO,MASCULINO,1
2020-11-23,CUSCO,MASCULINO,3
2020-11-23,HUANCAVELICA,FEMENINO,1
2020-11-23,ICA,MASCULINO,2
2020-11-23,ICA,FEMENINO,2
2020-11-23,JUNIN,MASCULINO,2
2020-11-23,JUNIN,FEMENINO,2
2020-11-23,LA LIBERTAD,MASCULINO,2
2020-11-23,LA LIBERTAD,FEMENINO,4
2020-11-23,LAMBAYEQUE,MASCULINO,10
2020-11-23,LAMBAYEQUE,FEMENINO,4
2020-11-23,LIMA,MASCULINO,24
2020-11-23,LIMA,FEMENINO,11
2020-11-23,PASCO,MASCULINO,1
2020-11-23,PIURA,MASCULINO,14
2020-11-23,PIURA,FEMENINO,5
2020-11-23,PUNO,MASCULINO,1
2020-11-23,PUNO,FEMENINO,3
2020-11-23,SAN MARTIN,MASCULINO,1
2020-11-23,SAN MARTIN,FEMENINO,1
2020-11-23,TACNA,MASCULINO,1
2020-11-23,UCAYALI,FEMENINO,1
2020-11-24,AMAZONAS,MASCULINO,1
2020-11-24,ANCASH,MASCULINO,2
2020-11-24,ANCASH,FEMENINO,1
2020-11-24,APURIMAC,FEMENINO,3
2020-11-24,AREQUIPA,MASCULINO,3
2020-11-24,AREQUIPA,FEMENINO,3
2020-11-24,CAJAMARCA,MASCULINO,2
2020-11-24,CAJAMARCA,FEMENINO,1
2020-11-24,CALLAO,MASCULINO,2
2020-11-24,CALLAO,FEMENINO,3
2020-11-24,CUSCO,FEMENINO,3
2020-11-24,HUANUCO,MASCULINO,1
2020-11-24,HUANUCO,FEMENINO,1
2020-11-24,ICA,MASCULINO,3
2020-11-24,ICA,FEMENINO,3
2020-11-24,JUNIN,MASCULINO,4
2020-11-24,LA LIBERTAD,MASCULINO,3
2020-11-24,LAMBAYEQUE,MASCULINO,9
2020-11-24,LAMBAYEQUE,FEMENINO,3
2020-11-24,LIMA,MASCULINO,18
2020-11-24,LIMA,FEMENINO,18
2020-11-24,LORETO,MASCULINO,1
2020-11-24,LORETO,FEMENINO,1
2020-11-24,PASCO,FEMENINO,1
2020-11-24,PIURA,MASCULINO,6
2020-11-24,PIURA,FEMENINO,7
2020-11-24,PUNO,MASCULINO,1
2020-11-24,SAN MARTIN,FEMENINO,2
2020-11-24,TUMBES,MASCULINO,2
2020-11-24,TUMBES,FEMENINO,1
2020-11-24,UCAYALI,MASCULINO,1
2020-11-25,ANCASH,MASCULINO,1
2020-11-25,ANCASH,FEMENINO,2
2020-11-25,APURIMAC,MASCULINO,1
2020-11-25,AREQUIPA,MASCULINO,2
2020-11-25,AYACUCHO,MASCULINO,1
2020-11-25,CAJAMARCA,MASCULINO,1
2020-11-25,CALLAO,MASCULINO,3
2020-11-25,CALLAO,FEMENINO,1
2020-11-25,CUSCO,MASCULINO,2
2020-11-25,HUANCAVELICA,MASCULINO,1
2020-11-25,ICA,MASCULINO,2
2020-11-25,ICA,FEMENINO,2
2020-11-25,JUNIN,MASCULINO,2
2020-11-25,LA LIBERTAD,MASCULINO,4
2020-11-25,LA LIBERTAD,FEMENINO,1
2020-11-25,LAMBAYEQUE,MASCULINO,8
2020-11-25,LAMBAYEQUE,FEMENINO,2
2020-11-25,LIMA,MASCULINO,20
2020-11-25,LIMA,FEMENINO,10
2020-11-25,LORETO,MASCULINO,1
2020-11-25,MOQUEGUA,MASCULINO,2
2020-11-25,MOQUEGUA,FEMENINO,1
2020-11-25,PASCO,MASCULINO,1
2020-11-25,PASCO,FEMENINO,1
2020-11-25,PIURA,MASCULINO,6
2020-11-25,PIURA,FEMENINO,10
2020-11-25,SAN MARTIN,FEMENINO,1
2020-11-25,TACNA,MASCULINO,1
2020-11-25,TUMBES,MASCULINO,1
2020-11-25,TUMBES,FEMENINO,2
2020-11-25,UCAYALI,MASCULINO,1
2020-11-26,AMAZONAS,MASCULINO,1
2020-11-26,AMAZONAS,FEMENINO,2
2020-11-26,ANCASH,MASCULINO,1
2020-11-26,ANCASH,FEMENINO,2
2020-11-26,AREQUIPA,MASCULINO,3
2020-11-26,AREQUIPA,FEMENINO,3
2020-11-26,CAJAMARCA,FEMENINO,1
2020-11-26,CALLAO,MASCULINO,4
2020-11-26,CALLAO,FEMENINO,1
2020-11-26,CUSCO,MASCULINO,2
2020-11-26,CUSCO,FEMENINO,1
2020-11-26,ICA,MASCULINO,3
2020-11-26,JUNIN,MASCULINO,1
2020-11-26,JUNIN,FEMENINO,1
2020-11-26,LA LIBERTAD,MASCULINO,5
2020-11-26,LA LIBERTAD,FEMENINO,2
2020-11-26,LAMBAYEQUE,MASCULINO,9
2020-11-26,LAMBAYEQUE,FEMENINO,3
2020-11-26,LIMA,MASCULINO,13
2020-11-26,LIMA,FEMENINO,25
2020-11-26,LORETO,MASCULINO,1
2020-11-26,MOQUEGUA,MASCULINO,1
2020-11-26,PASCO,MASCULINO,1
2020-11-26,PIURA,MASCULINO,6
2020-11-26,PIURA,FEMENINO,7
2020-11-26,PUNO,MASCULINO,1
2020-11-26,PUNO,FEMENINO,1
2020-11-26,SAN MARTIN,FEMENINO,2
2020-11-26,TACNA,MASCULINO,1
2020-11-26,TUMBES,FEMENINO,1
2020-11-26,UCAYALI,MASCULINO,1
2020-11-27,ANCASH,MASCULINO,3
2020-11-27,APURIMAC,MASCULINO,1
2020-11-27,APURIMAC,FEMENINO,1
2020-11-27,AREQUIPA,MASCULINO,1
2020-11-27,AYACUCHO,MASCULINO,1
2020-11-27,CALLAO,MASCULINO,3
2020-11-27,CALLAO,FEMENINO,2
2020-11-27,CUSCO,FEMENINO,1
2020-11-27,HUANUCO,MASCULINO,2
2020-11-27,HUANUCO,FEMENINO,1
2020-11-27,ICA,MASCULINO,1
2020-11-27,ICA,FEMENINO,1
2020-11-27,JUNIN,FEMENINO,3
2020-11-27,LA LIBERTAD,MASCULINO,6
2020-11-27,LAMBAYEQUE,MASCULINO,6
2020-11-27,LAMBAYEQUE,FEMENINO,5
2020-11-27,LIMA,MASCULINO,22
2020-11-27,LIMA,FEMENINO,14
2020-11-27,PASCO,MASCULINO,1
2020-11-27,PIURA,MASCULINO,9
2020-11-27,PIURA,FEMENINO,5
2020-11-27,SAN MARTIN,MASCULINO,2
2020-11-27,TACNA,FEMENINO,1
2020-11-27,TUMBES,FEMENINO,1
2020-11-27,UCAYALI,FEMENINO,1
2020-11-28,AMAZONAS,FEMENINO,1
2020-11-28,ANCASH,MASCULINO,1
2020-11-28,ANCASH,FEMENINO,2
2020-11-28,APURIMAC,MASCULINO,1
2020-11-28,AREQUIPA,MASCULINO,1
2020-11-28,AREQUIPA,FEMENINO,1
2020-11-28,AYACUCHO,MASCULINO,1
2020-11-28,CAJAMARCA,MASCULINO,1
2020-11-28,CALLAO,MASCULINO,2
2020-11-28,CALLAO,FEMENINO,1
2020-11-28,HUANCAVELICA,MASCULINO,1
2020-11-28,HUANUCO,MASCULINO,1
2020-11-28,ICA,MASCULINO,3
2020-11-28,ICA,FEMENINO,3
2020-11-28,JUNIN,MASCULINO,3
2020-11-28,JUNIN,FEMENINO,2
2020-11-28,LA LIBERTAD,MASCULINO,1
2020-11-28,LAMBAYEQUE,MASCULINO,7
2020-11-28,LAMBAYEQUE,FEMENINO,3
2020-11-28,LIMA,MASCULINO,29
2020-11-28,LIMA,FEMENINO,15
2020-11-28,PASCO,MASCULINO,1
2020-11-28,PASCO,FEMENINO,1
2020-11-28,PIURA,MASCULINO,10
2020-11-28,PUNO,MASCULINO,1
2020-11-28,SAN MARTIN,MASCULINO,2
2020-11-28,SAN MARTIN,FEMENINO,1
2020-11-28,TACNA,FEMENINO,1
2020-11-28,TUMBES,FEMENINO,1
2020-11-29,AMAZONAS,FEMENINO,1
2020-11-29,ANCASH,MASCULINO,1
2020-11-29,APURIMAC,MASCULINO,1
2020-11-29,APURIMAC,FEMENINO,1
2020-11-29,AREQUIPA,MASCULINO,6
2020-11-29,AREQUIPA,FEMENINO,1
2020-11-29,AYACUCHO,MASCULINO,1
2020-11-29,CAJAMARCA,MASCULINO,1
2020-11-29,CALLAO,MASCULINO,4
2020-11-29,CALLAO,FEMENINO,1
2020-11-29,CUSCO,MASCULINO,2
2020-11-29,CUSCO,FEMENINO,2
2020-11-29,ICA,MASCULINO,3
2020-11-29,ICA,FEMENINO,2
2020-11-29,JUNIN,MASCULINO,1
2020-11-29,JUNIN,FEMENINO,1
2020-11-29,LA LIBERTAD,MASCULINO,1
2020-11-29,LA LIBERTAD,FEMENINO,1
2020-11-29,LAMBAYEQUE,MASCULINO,4
2020-11-29,LAMBAYEQUE,FEMENINO,1
2020-11-29,LIMA,MASCULINO,21
2020-11-29,LIMA,FEMENINO,14
2020-11-29,PASCO,MASCULINO,1
2020-11-29,PIURA,MASCULINO,10
2020-11-29,PIURA,FEMENINO,5
2020-11-29,PUNO,MASCULINO,1
2020-11-29,PUNO,FEMENINO,1
2020-11-29,SAN MARTIN,MASCULINO,1
2020-11-29,TACNA,MASCULINO,1
2020-11-29,TUMBES,FEMENINO,1
2020-11-29,UCAYALI,MASCULINO,1
2020-11-29,UCAYALI,FEMENINO,1
2020-11-30,ANCASH,MASCULINO,1
2020-11-30,ANCASH,FEMENINO,2
2020-11-30,AREQUIPA,MASCULINO,2
2020-11-30,AREQUIPA,FEMENINO,3
2020-11-30,AYACUCHO,MASCULINO,3
2020-11-30,CAJAMARCA,FEMENINO,1
2020-11-30,CALLAO,MASCULINO,1
2020-11-30,CALLAO,FEMENINO,2
2020-11-30,CUSCO,MASCULINO,1
2020-11-30,HUANUCO,MASCULINO,1
2020-11-30,HUANUCO,FEMENINO,2
2020-11-30,ICA,MASCULINO,3
2020-11-30,ICA,FEMENINO,2
2020-11-30,JUNIN,MASCULINO,1
2020-11-30,JUNIN,FEMENINO,1
2020-11-30,LA LIBERTAD,MASCULINO,3
2020-11-30,LA LIBERTAD,FEMENINO,2
2020-11-30,LAMBAYEQUE,MASCULINO,6
2020-11-30,LAMBAYEQUE,FEMENINO,3
2020-11-30,LIMA,MASCULINO,23
2020-11-30,LIMA,FEMENINO,19
2020-11-30,LORETO,MASCULINO,2
2020-11-30,MOQUEGUA,MASCULINO,3
2020-11-30,PASCO,MASCULINO,1
2020-11-30,PASCO,FEMENINO,1
2020-11-30,PIURA,MASCULINO,16
2020-11-30,PIURA,FEMENINO,6
2020-11-30,PUNO,FEMENINO,2
2020-11-30,SAN MARTIN,MASCULINO,2
2020-11-30,SAN MARTIN,FEMENINO,1
2020-11-30,TUMBES,MASCULINO,1
2020-11-30,UCAYALI,FEMENINO,2
2020-12-01,ANCASH,MASCULINO,2
2020-12-01,AREQUIPA,MASCULINO,2
2020-12-01,AREQUIPA,FEMENINO,2
2020-12-01,AYACUCHO,MASCULINO,1
2020-12-01,CAJAMARCA,MASCULINO,2
2020-12-01,CAJAMARCA,FEMENINO,2
2020-12-01,CALLAO,MASCULINO,3
2020-12-01,CALLAO,FEMENINO,3
2020-12-01,CUSCO,MASCULINO,1
2020-12-01,CUSCO,FEMENINO,1
2020-12-01,HUANUCO,MASCULINO,1
2020-12-01,ICA,MASCULINO,5
2020-12-01,ICA,FEMENINO,2
2020-12-01,JUNIN,MASCULINO,4
2020-12-01,JUNIN,FEMENINO,2
2020-12-01,LA LIBERTAD,MASCULINO,5
2020-12-01,LA LIBERTAD,FEMENINO,3
2020-12-01,LAMBAYEQUE,MASCULINO,4
2020-12-01,LAMBAYEQUE,FEMENINO,5
2020-12-01,LIMA,MASCULINO,29
2020-12-01,LIMA,FEMENINO,12
2020-12-01,PASCO,FEMENINO,1
2020-12-01,PIURA,MASCULINO,8
2020-12-01,PIURA,FEMENINO,2
2020-12-01,PUNO,MASCULINO,2
2020-12-01,SAN MARTIN,MASCULINO,1
2020-12-01,SAN MARTIN,FEMENINO,2
2020-12-01,TUMBES,MASCULINO,1
2020-12-01,UCAYALI,MASCULINO,1
2020-12-02,AMAZONAS,MASCULINO,1
2020-12-02,ANCASH,MASCULINO,3
2020-12-02,ANCASH,FEMENINO,3
2020-12-02,APURIMAC,MASCULINO,1
2020-12-02,AREQUIPA,MASCULINO,2
2020-12-02,AREQUIPA,FEMENINO,2
2020-12-02,AYACUCHO,FEMENINO,1
2020-12-02,CAJAMARCA,MASCULINO,3
2020-12-02,CALLAO,MASCULINO,5
2020-12-02,CALLAO,FEMENINO,1
2020-12-02,CUSCO,MASCULINO,4
2020-12-02,CUSCO,FEMENINO,1
2020-12-02,HUANUCO,MASCULINO,1
2020-12-02,HUANUCO,FEMENINO,1
2020-12-02,ICA,MASCULINO,6
2020-12-02,ICA,FEMENINO,2
2020-12-02,JUNIN,MASCULINO,2
2020-12-02,JUNIN,FEMENINO,1
2020-12-02,LA LIBERTAD,MASCULINO,3
2020-12-02,LA LIBERTAD,FEMENINO,4
2020-12-02,LAMBAYEQUE,MASCULINO,5
2020-12-02,LAMBAYEQUE,FEMENINO,1
2020-12-02,LIMA,MASCULINO,19
2020-12-02,LIMA,FEMENINO,14
2020-12-02,MOQUEGUA,FEMENINO,2
2020-12-02,PASCO,FEMENINO,1
2020-12-02,PIURA,MASCULINO,15
2020-12-02,PIURA,FEMENINO,5
2020-12-02,PUNO,MASCULINO,2
2020-12-02,SAN MARTIN,FEMENINO,1
2020-12-02,UCAYALI,MASCULINO,1
2020-12-03,ANCASH,MASCULINO,3
2020-12-03,AREQUIPA,MASCULINO,1
2020-12-03,AREQUIPA,FEMENINO,1
2020-12-03,CAJAMARCA,MASCULINO,1
2020-12-03,CAJAMARCA,FEMENINO,1
2020-12-03,CALLAO,MASCULINO,3
2020-12-03,CUSCO,MASCULINO,1
2020-12-03,HUANCAVELICA,MASCULINO,1
2020-12-03,HUANUCO,MASCULINO,1
2020-12-03,HUANUCO,FEMENINO,1
2020-12-03,ICA,MASCULINO,4
2020-12-03,ICA,FEMENINO,1
2020-12-03,JUNIN,MASCULINO,2
2020-12-03,LA LIBERTAD,MASCULINO,3
2020-12-03,LA LIBERTAD,FEMENINO,3
2020-12-03,LAMBAYEQUE,MASCULINO,4
2020-12-03,LAMBAYEQUE,FEMENINO,1
2020-12-03,LIMA,MASCULINO,18
2020-12-03,LIMA,FEMENINO,17
2020-12-03,LORETO,MASCULINO,1
2020-12-03,LORETO,FEMENINO,1
2020-12-03,PIURA,MASCULINO,5
2020-12-03,PIURA,FEMENINO,6
2020-12-03,SAN MARTIN,MASCULINO,1
2020-12-03,TUMBES,MASCULINO,1
2020-12-03,TUMBES,FEMENINO,1
2020-12-04,AMAZONAS,MASCULINO,1
2020-12-04,ANCASH,MASCULINO,1
2020-12-04,ANCASH,FEMENINO,3
2020-12-04,APURIMAC,MASCULINO,2
2020-12-04,AREQUIPA,MASCULINO,2
2020-12-04,AREQUIPA,FEMENINO,1
2020-12-04,AYACUCHO,MASCULINO,1
2020-12-04,CAJAMARCA,MASCULINO,5
2020-12-04,CAJAMARCA,FEMENINO,1
2020-12-04,CALLAO,MASCULINO,3
2020-12-04,CALLAO,FEMENINO,2
2020-12-04,CUSCO,MASCULINO,4
2020-12-04,CUSCO,FEMENINO,2
2020-12-04,HUANUCO,MASCULINO,1
2020-12-04,HUANUCO,FEMENINO,1
2020-12-04,JUNIN,MASCULINO,2
2020-12-04,JUNIN,FEMENINO,1
2020-12-04,LA LIBERTAD,MASCULINO,2
2020-12-04,LA LIBERTAD,FEMENINO,3
2020-12-04,LAMBAYEQUE,MASCULINO,8
2020-12-04,LAMBAYEQUE,FEMENINO,3
2020-12-04,LIMA,MASCULINO,21
2020-12-04,LIMA,FEMENINO,8
2020-12-04,MOQUEGUA,MASCULINO,1
2020-12-04,MOQUEGUA,FEMENINO,1
2020-12-04,PASCO,MASCULINO,1
2020-12-04,PASCO,FEMENINO,1
2020-12-04,PIURA,MASCULINO,8
2020-12-04,PIURA,FEMENINO,10
2020-12-04,PUNO,MASCULINO,1
2020-12-04,SAN MARTIN,MASCULINO,3
2020-12-04,SAN MARTIN,FEMENINO,1
2020-12-05,AMAZONAS,FEMENINO,1
2020-12-05,ANCASH,MASCULINO,4
2020-12-05,ANCASH,FEMENINO,4
2020-12-05,APURIMAC,MASCULINO,1
2020-12-05,APURIMAC,FEMENINO,1
2020-12-05,AREQUIPA,FEMENINO,2
2020-12-05,AYACUCHO,MASCULINO,1
2020-12-05,CAJAMARCA,MASCULINO,2
2020-12-05,CALLAO,MASCULINO,4
2020-12-05,CALLAO,FEMENINO,1
2020-12-05,CUSCO,MASCULINO,3
2020-12-05,CUSCO,FEMENINO,1
2020-12-05,HUANCAVELICA,FEMENINO,1
2020-12-05,HUANUCO,MASCULINO,1
2020-12-05,HUANUCO,FEMENINO,1
2020-12-05,ICA,MASCULINO,1
2020-12-05,JUNIN,MASCULINO,1
2020-12-05,JUNIN,FEMENINO,3
2020-12-05,LA LIBERTAD,MASCULINO,1
2020-12-05,LA LIBERTAD,FEMENINO,5
2020-12-05,LAMBAYEQUE,MASCULINO,7
2020-12-05,LAMBAYEQUE,FEMENINO,3
2020-12-05,LIMA,MASCULINO,14
2020-12-05,LIMA,FEMENINO,12
2020-12-05,PIURA,MASCULINO,11
2020-12-05,PIURA,FEMENINO,5
2020-12-05,PUNO,MASCULINO,1
2020-12-05,SAN MARTIN,MASCULINO,4
2020-12-05,TACNA,MASCULINO,1
2020-12-05,TUMBES,FEMENINO,1
2020-12-06,ANCASH,MASCULINO,4
2020-12-06,ANCASH,FEMENINO,1
2020-12-06,APURIMAC,MASCULINO,4
2020-12-06,AREQUIPA,MASCULINO,1
2020-12-06,AREQUIPA,FEMENINO,4
2020-12-06,AYACUCHO,MASCULINO,1
2020-12-06,AYACUCHO,FEMENINO,1
2020-12-06,CAJAMARCA,MASCULINO,2
2020-12-06,CAJAMARCA,FEMENINO,1
2020-12-06,CALLAO,MASCULINO,3
2020-12-06,HUANUCO,FEMENINO,1
2020-12-06,ICA,MASCULINO,2
2020-12-06,ICA,FEMENINO,2
2020-12-06,JUNIN,MASCULINO,2
2020-12-06,JUNIN,FEMENINO,1
2020-12-06,LA LIBERTAD,FEMENINO,3
2020-12-06,LAMBAYEQUE,MASCULINO,7
2020-12-06,LAMBAYEQUE,FEMENINO,3
2020-12-06,LIMA,MASCULINO,20
2020-12-06,LIMA,FEMENINO,15
2020-12-06,LORETO,MASCULINO,2
2020-12-06,MADRE DE DIOS,MASCULINO,1
2020-12-06,MOQUEGUA,MASCULINO,1
2020-12-06,MOQUEGUA,FEMENINO,2
2020-12-06,PIURA,MASCULINO,12
2020-12-06,PIURA,FEMENINO,4
2020-12-06,PUNO,MASCULINO,2
2020-12-06,SAN MARTIN,FEMENINO,1
2020-12-06,TUMBES,MASCULINO,1
2020-12-06,UCAYALI,MASCULINO,2
2020-12-07,ANCASH,MASCULINO,5
2020-12-07,ANCASH,FEMENINO,1
2020-12-07,APURIMAC,MASCULINO,1
2020-12-07,AREQUIPA,MASCULINO,1
2020-12-07,AREQUIPA,FEMENINO,1
2020-12-07,AYACUCHO,MASCULINO,1
2020-12-07,CAJAMARCA,MASCULINO,1
2020-12-07,CAJAMARCA,FEMENINO,1
2020-12-07,CALLAO,MASCULINO,2
2020-12-07,CALLAO,FEMENINO,1
2020-12-07,CUSCO,MASCULINO,3
2020-12-07,CUSCO,FEMENINO,1
2020-12-07,HUANUCO,MASCULINO,1
2020-12-07,HUANUCO,FEMENINO,1
2020-12-07,ICA,MASCULINO,1
2020-12-07,ICA,FEMENINO,2
2020-12-07,JUNIN,FEMENINO,1
2020-12-07,LA LIBERTAD,MASCULINO,5
2020-12-07,LA LIBERTAD,FEMENINO,3
2020-12-07,LAMBAYEQUE,MASCULINO,8
2020-12-07,LAMBAYEQUE,FEMENINO,5
2020-12-07,LIMA,MASCULINO,29
2020-12-07,LIMA,FEMENINO,16
2020-12-07,LORETO,MASCULINO,1
2020-12-07,PIURA,MASCULINO,9
2020-12-07,PIURA,FEMENINO,7
2020-12-07,PUNO,FEMENINO,2
2020-12-07,SAN MARTIN,FEMENINO,1
2020-12-07,TUMBES,MASCULINO,1
2020-12-07,TUMBES,FEMENINO,1
2020-12-07,UCAYALI,MASCULINO,2
2020-12-07,UCAYALI,FEMENINO,1
2020-12-08,AMAZONAS,FEMENINO,1
2020-12-08,ANCASH,MASCULINO,1
2020-12-08,ANCASH,FEMENINO,2
2020-12-08,APURIMAC,MASCULINO,1
2020-12-08,APURIMAC,FEMENINO,1
2020-12-08,AREQUIPA,MASCULINO,2
2020-12-08,AREQUIPA,FEMENINO,1
2020-12-08,AYACUCHO,MASCULINO,1
2020-12-08,AYACUCHO,FEMENINO,1
2020-12-08,CAJAMARCA,MASCULINO,3
2020-12-08,CAJAMARCA,FEMENINO,3
2020-12-08,CALLAO,MASCULINO,2
2020-12-08,CALLAO,FEMENINO,3
2020-12-08,CUSCO,MASCULINO,2
2020-12-08,HUANCAVELICA,FEMENINO,1
2020-12-08,ICA,MASCULINO,1
2020-12-08,JUNIN,MASCULINO,2
2020-12-08,JUNIN,FEMENINO,2
2020-12-08,LA LIBERTAD,MASCULINO,2
2020-12-08,LA LIBERTAD,FEMENINO,1
2020-12-08,LAMBAYEQUE,MASCULINO,7
2020-12-08,LAMBAYEQUE,FEMENINO,1
2020-12-08,LIMA,MASCULINO,15
2020-12-08,LIMA,FEMENINO,13
2020-12-08,MADRE DE DIOS,MASCULINO,1
2020-12-08,PASCO,MASCULINO,2
2020-12-08,PASCO,FEMENINO,1
2020-12-08,PIURA,MASCULINO,14
2020-12-08,PIURA,FEMENINO,6
2020-12-08,PUNO,FEMENINO,1
2020-12-08,UCAYALI,FEMENINO,1
2020-12-09,ANCASH,MASCULINO,1
2020-12-09,ANCASH,FEMENINO,1
2020-12-09,APURIMAC,MASCULINO,1
2020-12-09,AREQUIPA,MASCULINO,3
2020-12-09,AYACUCHO,MASCULINO,1
2020-12-09,CAJAMARCA,MASCULINO,1
2020-12-09,CAJAMARCA,FEMENINO,1
2020-12-09,CALLAO,MASCULINO,2
2020-12-09,CALLAO,FEMENINO,2
2020-12-09,CUSCO,MASCULINO,1
2020-12-09,CUSCO,FEMENINO,3
2020-12-09,ICA,MASCULINO,3
2020-12-09,ICA,FEMENINO,3
2020-12-09,JUNIN,FEMENINO,2
2020-12-09,LA LIBERTAD,MASCULINO,5
2020-12-09,LAMBAYEQUE,MASCULINO,4
2020-12-09,LAMBAYEQUE,FEMENINO,3
2020-12-09,LIMA,MASCULINO,25
2020-12-09,LIMA,FEMENINO,21
2020-12-09,LORETO,MASCULINO,2
2020-12-09,LORETO,FEMENINO,1
2020-12-09,MOQUEGUA,MASCULINO,1
2020-12-09,PIURA,MASCULINO,4
2020-12-09,PIURA,FEMENINO,8
2020-12-09,PUNO,MASCULINO,4
2020-12-09,TUMBES,MASCULINO,1
2020-12-10,AMAZONAS,FEMENINO,1
2020-12-10,APURIMAC,MASCULINO,1
2020-12-10,AREQUIPA,MASCULINO,2
2020-12-10,AREQUIPA,FEMENINO,2
2020-12-10,AYACUCHO,FEMENINO,1
2020-12-10,CAJAMARCA,MASCULINO,3
2020-12-10,CAJAMARCA,FEMENINO,1
2020-12-10,CALLAO,MASCULINO,3
2020-12-10,CALLAO,FEMENINO,3
2020-12-10,CUSCO,MASCULINO,1
2020-12-10,CUSCO,FEMENINO,1
2020-12-10,HUANCAVELICA,MASCULINO,1
2020-12-10,HUANUCO,MASCULINO,3
2020-12-10,ICA,MASCULINO,1
2020-12-10,JUNIN,MASCULINO,1
2020-12-10,LA LIBERTAD,MASCULINO,3
